datetime,Temp,Humidity,Precip,Weather,date,RainTomorrowMorning
2025-07-27 00:00:00,23.1,91,0.0,Overcast,2025-07-27,0
2025-07-27 01:00:00,23.0,92,0.0,Overcast,2025-07-27,0
2025-07-27 02:00:00,22.9,93,0.0,Cloudy,2025-07-27,0
2025-07-27 03:00:00,22.9,92,0.0,Cloudy,2025-07-27,0
2025-07-27 04:00:00,23.0,92,0.0,Cloudy,2025-07-27,0
2025-07-27 05:00:00,23.2,91,0.0,Partly cloudy,2025-07-27,0
2025-07-27 06:00:00,23.5,86,0.0,Partly cloudy,2025-07-27,0
2025-07-27 07:00:00,23.7,84,0.0,Partly cloudy,2025-07-27,0
2025-07-27 08:00:00,25.4,81,0.0,Sunny,2025-07-27,0
2025-07-27 09:00:00,27.0,74,0.0,Sunny,2025-07-27,0
2025-07-27 10:00:00,28.5,70,0.0,Sunny,2025-07-27,0
2025-07-27 11:00:00,30.1,67,0.0,Sunny,2025-07-27,0
2025-07-27 12:00:00,31.3,59,0.0,Sunny,2025-07-27,0
2025-07-27 13:00:00,32.2,56,0.0,Sunny,2025-07-27,0
2025-07-27 14:00:00,32.9,52,0.0,Sunny,2025-07-27,0
2025-07-27 15:00:00,33.4,49,0.0,Sunny,2025-07-27,0
2025-07-27 16:00:00,33.8,47,0.0,Sunny,2025-07-27,0
2025-07-27 17:00:00,33.1,45,0.0,Sunny,2025-07-27,0
2025-07-27 18:00:00,32.3,47,0.0,Sunny,2025-07-27,0
2025-07-27 19:00:00,31.4,48,0.0,Sunny,2025-07-27,0
2025-07-27 20:00:00,30.2,48,0.0,Sunny,2025-07-27,0
2025-07-27 21:00:00,29.1,57,0.0,Clear,2025-07-27,0
2025-07-27 22:00:00,26.4,61,0.0,Clear,2025-07-27,0
2025-07-27 23:00:00,26.0,89,0.0,Overcast,2025-07-27,0
2025-07-28 00:00:00,24.2,86,0.0,Clear,2025-07-28,0
2025-07-28 01:00:00,23.4,89,0.0,Clear,2025-07-28,0
2025-07-28 02:00:00,22.3,91,0.0,Clear,2025-07-28,0
2025-07-28 03:00:00,21.4,94,0.0,Cloudy,2025-07-28,0
2025-07-28 04:00:00,20.7,95,0.0,Cloudy,2025-07-28,0
2025-07-28 05:00:00,20.3,96,0.0,Mist,2025-07-28,0
2025-07-28 06:00:00,20.1,96,0.0,Mist,2025-07-28,0
2025-07-28 07:00:00,20.1,96,0.0,Mist,2025-07-28,0
2025-07-28 08:00:00,20.9,96,0.0,Mist,2025-07-28,0
2025-07-28 09:00:00,21.8,88,0.0,Mist,2025-07-28,0
2025-07-28 10:00:00,22.6,85,0.0,Mist,2025-07-28,0
2025-07-28 11:00:00,24.5,81,0.0,Partly cloudy,2025-07-28,0
2025-07-28 12:00:00,26.1,71,0.0,Partly cloudy,2025-07-28,0
2025-07-28 13:00:00,27.6,66,0.0,Partly cloudy,2025-07-28,0
2025-07-28 14:00:00,28.6,61,0.0,Sunny,2025-07-28,0
2025-07-28 15:00:00,29.2,61,0.0,Sunny,2025-07-28,0
2025-07-28 16:00:00,29.6,60,0.0,Sunny,2025-07-28,0
2025-07-28 17:00:00,29.6,60,0.0,Sunny,2025-07-28,0
2025-07-28 18:00:00,29.5,62,0.0,Sunny,2025-07-28,0
2025-07-28 19:00:00,29.4,63,0.0,Partly cloudy,2025-07-28,0
2025-07-28 20:00:00,28.9,64,0.0,Partly cloudy,2025-07-28,0
2025-07-28 21:00:00,28.5,69,0.0,Partly cloudy,2025-07-28,0
2025-07-28 22:00:00,27.1,71,0.0,Partly cloudy,2025-07-28,0
2025-07-28 23:00:00,26.8,81,0.0,Clear,2025-07-28,0
2025-07-29 00:00:00,25.2,86,0.0,Partly cloudy,2025-07-29,0
2025-07-29 01:00:00,24.8,88,0.0,Partly cloudy,2025-07-29,0
2025-07-29 02:00:00,24.5,90,0.0,Partly cloudy,2025-07-29,0
2025-07-29 03:00:00,24.3,90,0.0,Partly cloudy,2025-07-29,0
2025-07-29 04:00:00,24.2,91,0.0,Partly cloudy,2025-07-29,0
2025-07-29 05:00:00,24.2,91,0.0,Partly cloudy,2025-07-29,0
2025-07-29 06:00:00,24.3,89,0.0,Partly cloudy,2025-07-29,0
2025-07-29 07:00:00,24.5,88,0.0,Partly cloudy,2025-07-29,0
2025-07-29 08:00:00,26.0,87,0.0,Partly cloudy,2025-07-29,0
2025-07-29 09:00:00,27.5,78,0.0,Partly cloudy,2025-07-29,0
2025-07-29 10:00:00,29.0,74,0.0,Partly cloudy,2025-07-29,0
2025-07-29 11:00:00,30.3,70,0.0,Thundery outbreaks possible,2025-07-29,0
2025-07-29 12:00:00,31.2,62,0.0,Thundery outbreaks possible,2025-07-29,0
2025-07-29 13:00:00,32.0,58,0.0,Thundery outbreaks possible,2025-07-29,0
2025-07-29 14:00:00,32.2,54,0.0,Thundery outbreaks possible,2025-07-29,0
2025-07-29 15:00:00,32.2,51,0.0,Thundery outbreaks possible,2025-07-29,0
2025-07-29 16:00:00,32.2,49,0.0,Thundery outbreaks possible,2025-07-29,0
2025-07-29 17:00:00,31.5,48,0.0,Cloudy,2025-07-29,0
2025-07-29 18:00:00,30.9,50,0.0,Cloudy,2025-07-29,0
2025-07-29 19:00:00,30.2,51,0.0,Cloudy,2025-07-29,0
2025-07-29 20:00:00,29.0,53,0.0,Partly cloudy,2025-07-29,0
2025-07-29 21:00:00,27.9,59,0.0,Partly cloudy,2025-07-29,0
2025-07-29 22:00:00,26.7,63,0.0,Partly cloudy,2025-07-29,0
2025-07-29 23:00:00,25.4,82,0.0,Partly cloudy,2025-07-29,0
2025-07-30 00:00:00,26.6,63,0.0,Clear,2025-07-30,0
2025-07-30 01:00:00,25.8,67,0.0,Clear,2025-07-30,0
2025-07-30 02:00:00,25.2,69,0.0,Clear,2025-07-30,0
2025-07-30 03:00:00,24.5,70,0.0,Clear,2025-07-30,0
2025-07-30 04:00:00,23.3,73,0.0,Clear,2025-07-30,0
2025-07-30 05:00:00,22.4,77,0.0,Clear,2025-07-30,0
2025-07-30 06:00:00,22.0,79,0.0,Clear,2025-07-30,0
2025-07-30 07:00:00,22.5,79,0.0,Sunny,2025-07-30,0
2025-07-30 08:00:00,23.4,75,0.0,Sunny,2025-07-30,0
2025-07-30 09:00:00,24.6,70,0.0,Sunny,2025-07-30,0
2025-07-30 10:00:00,25.6,64,0.0,Partly cloudy,2025-07-30,0
2025-07-30 11:00:00,26.9,65,0.0,Cloudy,2025-07-30,0
2025-07-30 12:00:00,29.0,60,0.0,Partly cloudy,2025-07-30,0
2025-07-30 13:00:00,30.6,55,0.0,Sunny,2025-07-30,0
2025-07-30 14:00:00,30.6,52,0.0,Sunny,2025-07-30,0
2025-07-30 15:00:00,30.0,51,0.0,Sunny,2025-07-30,0
2025-07-30 16:00:00,29.2,54,0.0,Partly cloudy,2025-07-30,0
2025-07-30 17:00:00,27.2,58,0.0,Cloudy,2025-07-30,0
2025-07-30 18:00:00,26.4,76,0.0,Cloudy,2025-07-30,0
2025-07-30 19:00:00,26.4,71,0.0,Overcast,2025-07-30,0
2025-07-30 20:00:00,26.0,62,0.0,Overcast,2025-07-30,0
2025-07-30 21:00:00,25.1,62,0.0,Cloudy,2025-07-30,0
2025-07-30 22:00:00,24.4,64,0.0,Cloudy,2025-07-30,0
2025-07-30 23:00:00,23.8,61,0.0,Overcast,2025-07-30,0
2025-07-31 00:00:00,23.1,61,0.0,Partly cloudy,2025-07-31,0
2025-07-31 01:00:00,22.5,62,0.0,Partly cloudy,2025-07-31,0
2025-07-31 02:00:00,21.9,64,0.0,Partly cloudy,2025-07-31,0
2025-07-31 03:00:00,21.3,63,0.0,Clear,2025-07-31,0
2025-07-31 04:00:00,21.0,62,0.0,Clear,2025-07-31,0
2025-07-31 05:00:00,20.7,58,0.0,Partly cloudy,2025-07-31,0
2025-07-31 06:00:00,20.6,55,0.0,Overcast,2025-07-31,0
2025-07-31 07:00:00,20.9,53,0.0,Overcast,2025-07-31,0
2025-07-31 08:00:00,21.2,51,0.0,Overcast,2025-07-31,0
2025-07-31 09:00:00,21.5,51,0.0,Overcast,2025-07-31,0
2025-07-31 10:00:00,22.0,51,0.0,Overcast,2025-07-31,0
2025-07-31 11:00:00,23.0,49,0.0,Overcast,2025-07-31,0
2025-07-31 12:00:00,23.8,44,0.0,Overcast,2025-07-31,0
2025-07-31 13:00:00,24.3,42,0.0,Overcast,2025-07-31,0
2025-07-31 14:00:00,24.7,41,0.0,Overcast,2025-07-31,0
2025-07-31 15:00:00,24.9,42,0.0,Overcast,2025-07-31,0
2025-07-31 16:00:00,25.2,42,0.0,Overcast,2025-07-31,0
2025-07-31 17:00:00,24.7,42,0.0,Partly cloudy,2025-07-31,0
2025-07-31 18:00:00,24.1,47,0.0,Partly cloudy,2025-07-31,0
2025-07-31 19:00:00,23.5,49,0.0,Partly cloudy,2025-07-31,0
2025-07-31 20:00:00,22.8,51,0.0,Sunny,2025-07-31,0
2025-07-31 21:00:00,22.3,56,0.0,Clear,2025-07-31,0
2025-07-31 22:00:00,20.9,59,0.0,Clear,2025-07-31,0
2025-07-31 23:00:00,20.8,48,0.0,Clear,2025-07-31,0
2025-08-01 00:00:00,20.5,59,0.0,Clear,2025-08-01,0
2025-08-01 01:00:00,20.1,58,0.0,Clear,2025-08-01,0
2025-08-01 02:00:00,19.4,57,0.0,Clear,2025-08-01,0
2025-08-01 03:00:00,18.8,60,0.0,Clear,2025-08-01,0
2025-08-01 04:00:00,18.2,61,0.0,Clear,2025-08-01,0
2025-08-01 05:00:00,18.0,63,0.0,Clear,2025-08-01,0
2025-08-01 06:00:00,17.9,61,0.0,Clear,2025-08-01,0
2025-08-01 07:00:00,18.0,60,0.0,Sunny,2025-08-01,0
2025-08-01 08:00:00,18.9,59,0.0,Sunny,2025-08-01,0
2025-08-01 09:00:00,19.9,52,0.0,Sunny,2025-08-01,0
2025-08-01 10:00:00,20.8,49,0.0,Sunny,2025-08-01,0
2025-08-01 11:00:00,22.2,46,0.0,Sunny,2025-08-01,0
2025-08-01 12:00:00,23.3,41,0.0,Sunny,2025-08-01,0
2025-08-01 13:00:00,24.3,38,0.0,Sunny,2025-08-01,0
2025-08-01 14:00:00,25.4,36,0.0,Sunny,2025-08-01,0
2025-08-01 15:00:00,26.2,35,0.0,Sunny,2025-08-01,0
2025-08-01 16:00:00,26.9,35,0.0,Sunny,2025-08-01,0
2025-08-01 17:00:00,26.3,34,0.0,Sunny,2025-08-01,0
2025-08-01 18:00:00,25.4,36,0.0,Sunny,2025-08-01,0
2025-08-01 19:00:00,24.5,38,0.0,Sunny,2025-08-01,0
2025-08-01 20:00:00,23.4,39,0.0,Sunny,2025-08-01,0
2025-08-01 21:00:00,22.5,44,0.0,Clear,2025-08-01,0
2025-08-01 22:00:00,22.0,47,0.0,Partly cloudy,2025-08-01,0
2025-08-01 23:00:00,20.8,62,0.0,Clear,2025-08-01,0
2025-08-02 00:00:00,19.1,54,0.0,Clear,2025-08-02,0
2025-08-02 01:00:00,18.4,57,0.0,Clear,2025-08-02,0
2025-08-02 02:00:00,17.9,60,0.0,Clear,2025-08-02,0
2025-08-02 03:00:00,17.3,64,0.0,Clear,2025-08-02,0
2025-08-02 04:00:00,16.8,67,0.0,Clear,2025-08-02,0
2025-08-02 05:00:00,16.4,70,0.0,Clear,2025-08-02,0
2025-08-02 06:00:00,16.2,72,0.0,Clear,2025-08-02,0
2025-08-02 07:00:00,17.2,71,0.0,Sunny,2025-08-02,0
2025-08-02 08:00:00,19.0,63,0.0,Sunny,2025-08-02,0
2025-08-02 09:00:00,20.8,50,0.0,Sunny,2025-08-02,0
2025-08-02 10:00:00,22.8,40,0.0,Sunny,2025-08-02,0
2025-08-02 11:00:00,24.5,36,0.0,Sunny,2025-08-02,0
2025-08-02 12:00:00,26.7,33,0.0,Sunny,2025-08-02,0
2025-08-02 13:00:00,28.2,33,0.0,Sunny,2025-08-02,0
2025-08-02 14:00:00,29.2,34,0.0,Sunny,2025-08-02,0
2025-08-02 15:00:00,29.8,37,0.0,Sunny,2025-08-02,0
2025-08-02 16:00:00,29.0,41,0.0,Sunny,2025-08-02,0
2025-08-02 17:00:00,29.0,44,0.0,Sunny,2025-08-02,0
2025-08-02 18:00:00,28.4,45,0.0,Sunny,2025-08-02,0
2025-08-02 19:00:00,27.3,47,0.0,Sunny,2025-08-02,0
2025-08-02 20:00:00,26.0,49,0.0,Sunny,2025-08-02,0
2025-08-02 21:00:00,25.1,54,0.0,Clear,2025-08-02,0
2025-08-02 22:00:00,23.3,57,0.0,Clear,2025-08-02,0
2025-08-02 23:00:00,22.7,46,0.0,Clear,2025-08-02,0
2025-08-03 00:00:00,22.1,63,0.0,Clear,2025-08-03,0
2025-08-03 01:00:00,21.4,64,0.0,Clear,2025-08-03,0
2025-08-03 02:00:00,20.6,66,0.0,Clear,2025-08-03,0
2025-08-03 03:00:00,20.0,67,0.0,Clear,2025-08-03,0
2025-08-03 04:00:00,19.5,68,0.0,Clear,2025-08-03,0
2025-08-03 05:00:00,19.5,68,0.0,Clear,2025-08-03,0
2025-08-03 06:00:00,19.6,66,0.0,Clear,2025-08-03,0
2025-08-03 07:00:00,19.9,65,0.0,Sunny,2025-08-03,0
2025-08-03 08:00:00,22.4,64,0.0,Sunny,2025-08-03,0
2025-08-03 09:00:00,24.9,52,0.0,Sunny,2025-08-03,0
2025-08-03 10:00:00,27.3,46,0.0,Sunny,2025-08-03,0
2025-08-03 11:00:00,29.1,40,0.0,Sunny,2025-08-03,0
2025-08-03 12:00:00,30.2,40,0.0,Sunny,2025-08-03,0
2025-08-03 13:00:00,31.0,40,0.0,Sunny,2025-08-03,0
2025-08-03 14:00:00,30.8,40,0.0,Sunny,2025-08-03,0
2025-08-03 15:00:00,30.5,40,0.0,Sunny,2025-08-03,0
2025-08-03 16:00:00,30.0,40,0.0,Sunny,2025-08-03,0
2025-08-03 17:00:00,29.3,40,0.0,Partly cloudy,2025-08-03,0
2025-08-03 18:00:00,28.7,43,0.0,Partly cloudy,2025-08-03,0
2025-08-03 19:00:00,28.2,44,0.0,Partly cloudy,2025-08-03,0
2025-08-03 20:00:00,27.4,45,0.0,Partly cloudy,2025-08-03,0
2025-08-03 21:00:00,26.8,50,0.0,Partly cloudy,2025-08-03,0
2025-08-03 22:00:00,25.2,52,0.0,Partly cloudy,2025-08-03,0
2025-08-03 23:00:00,24.8,59,0.0,Clear,2025-08-03,0
2025-08-04 00:00:00,23.7,64,0.0,Clear,2025-08-04,0
2025-08-04 01:00:00,23.1,67,0.0,Clear,2025-08-04,0
2025-08-04 02:00:00,22.2,70,0.0,Clear,2025-08-04,0
2025-08-04 03:00:00,21.5,72,0.0,Clear,2025-08-04,0
2025-08-04 04:00:00,20.9,74,0.0,Clear,2025-08-04,0
2025-08-04 05:00:00,20.9,75,0.0,Clear,2025-08-04,0
2025-08-04 06:00:00,21.0,70,0.0,Clear,2025-08-04,0
2025-08-04 07:00:00,21.2,68,0.0,Sunny,2025-08-04,0
2025-08-04 08:00:00,23.3,65,0.0,Sunny,2025-08-04,0
2025-08-04 09:00:00,25.4,57,0.0,Sunny,2025-08-04,0
2025-08-04 10:00:00,27.4,52,0.0,Sunny,2025-08-04,0
2025-08-04 11:00:00,28.9,48,0.0,Sunny,2025-08-04,0
2025-08-04 12:00:00,29.9,46,0.0,Sunny,2025-08-04,0
2025-08-04 13:00:00,30.7,45,0.0,Sunny,2025-08-04,0
2025-08-04 14:00:00,30.4,44,0.0,Sunny,2025-08-04,0
2025-08-04 15:00:00,29.9,45,0.0,Sunny,2025-08-04,0
2025-08-04 16:00:00,29.3,45,0.0,Partly cloudy,2025-08-04,0
2025-08-04 17:00:00,28.6,45,0.0,Partly cloudy,2025-08-04,0
2025-08-04 18:00:00,28.1,47,0.0,Partly cloudy,2025-08-04,0
2025-08-04 19:00:00,27.6,48,0.0,Partly cloudy,2025-08-04,0
2025-08-04 20:00:00,26.8,49,0.0,Partly cloudy,2025-08-04,0
2025-08-04 21:00:00,26.2,54,0.0,Partly cloudy,2025-08-04,0
2025-08-04 22:00:00,25.7,56,0.0,Partly cloudy,2025-08-04,0
2025-08-04 23:00:00,24.8,59,0.0,Clear,2025-08-04,0
2025-08-05 00:00:00,23.1,62,0.0,Partly cloudy,2025-08-05,0
2025-08-05 01:00:00,22.4,66,0.0,Partly cloudy,2025-08-05,0
2025-08-05 02:00:00,21.7,70,0.0,Clear,2025-08-05,0
2025-08-05 03:00:00,21.2,78,0.0,Clear,2025-08-05,0
2025-08-05 04:00:00,20.8,82,0.0,Clear,2025-08-05,0
2025-08-05 05:00:00,20.6,86,0.0,Partly cloudy,2025-08-05,0
2025-08-05 06:00:00,20.6,87,0.0,Partly cloudy,2025-08-05,0
2025-08-05 07:00:00,20.6,87,0.0,Partly cloudy,2025-08-05,0
2025-08-05 08:00:00,21.6,88,0.0,Cloudy,2025-08-05,0
2025-08-05 09:00:00,22.6,76,0.0,Cloudy,2025-08-05,0
2025-08-05 10:00:00,23.6,70,0.0,Cloudy,2025-08-05,0
2025-08-05 11:00:00,24.8,64,0.0,Sunny,2025-08-05,0
2025-08-05 12:00:00,25.7,58,0.0,Sunny,2025-08-05,0
2025-08-05 13:00:00,26.5,54,0.0,Sunny,2025-08-05,0
2025-08-05 14:00:00,27.0,51,0.0,Sunny,2025-08-05,0
2025-08-05 15:00:00,27.3,49,0.0,Sunny,2025-08-05,0
2025-08-05 16:00:00,27.6,48,0.0,Sunny,2025-08-05,0
2025-08-05 17:00:00,27.0,47,0.0,Sunny,2025-08-05,0
2025-08-05 18:00:00,26.3,56,0.0,Sunny,2025-08-05,0
2025-08-05 19:00:00,25.7,61,0.0,Sunny,2025-08-05,0
2025-08-05 20:00:00,24.8,65,0.0,Sunny,2025-08-05,0
2025-08-05 21:00:00,24.2,72,0.0,Clear,2025-08-05,0
2025-08-05 22:00:00,24.4,75,0.0,Clear,2025-08-05,0
2025-08-05 23:00:00,23.6,54,0.0,Partly cloudy,2025-08-05,0
2025-08-06 00:00:00,22.8,73,0.0,Clear,2025-08-06,0
2025-08-06 01:00:00,22.5,74,0.0,Clear,2025-08-06,0
2025-08-06 02:00:00,22.2,74,0.0,Clear,2025-08-06,0
2025-08-06 03:00:00,22.0,72,0.0,Partly cloudy,2025-08-06,0
2025-08-06 04:00:00,21.8,71,0.0,Partly cloudy,2025-08-06,0
2025-08-06 05:00:00,21.6,70,0.0,Partly cloudy,2025-08-06,0
2025-08-06 06:00:00,21.5,72,0.0,Partly cloudy,2025-08-06,0
2025-08-06 07:00:00,21.4,72,0.0,Partly cloudy,2025-08-06,0
2025-08-06 08:00:00,21.5,73,0.0,Overcast,2025-08-06,0
2025-08-06 09:00:00,21.7,72,0.0,Overcast,2025-08-06,0
2025-08-06 10:00:00,21.8,72,0.0,Overcast,2025-08-06,0
2025-08-06 11:00:00,22.3,72,0.0,Cloudy,2025-08-06,0
2025-08-06 12:00:00,22.8,73,0.0,Cloudy,2025-08-06,0
2025-08-06 13:00:00,23.2,73,0.0,Cloudy,2025-08-06,0
2025-08-06 14:00:00,23.2,74,0.0,Cloudy,2025-08-06,0
2025-08-06 15:00:00,23.1,78,0.0,Cloudy,2025-08-06,0
